review,label
"je veux des résultats, 9 jours sans Internet... Est ce que c'est un problème qui nécessite des compétences extraordinaires ou quoi.",1
je suis deçu vous ne me donnez pas la main pour m inscrir au paiement en ligne,1
Ce n est pas pratique du tout avecTT il faut creer un cmpte pour chaque ligne ( entre le domicile et le travail et le GSM il me faut 8 compte) par contre le STEG et S0NEDE avec 1compte je gere tous mes cmpteurs,1
le paiement il est plus securisé!,1
Je ne sais pas qu'est ce que je dois faire pour que vous intervenez et rétablir la connexion internet. Le service technique el Mourouj n'a pas voulu enregistrer notre réclamation.,1
"Le service clientèle nous a demandé de lui envoyer le numéro de téléphone par message privé, ce qui a été fait. Ensuite aucune suite. Nous avons appelé le 1198 une dizaine de fois. Sans aucune suite.",1
la payement en ligne ne marche pas pour moi,1
J'ai un abonnement adsl 4 mega. Mais en realite je n'ai que 1.3 mega. Qu'est ce que je peux faire.????,1
"lorsque je prend le choix paiement postale puis je sélectionne carte e dinar smart on me sort le message "" ce site n'est pas partagé avec vous",1
"C bien de payer en ligne, mais pourquoi le service sms pour rappeler des factures non soldées n'est pas régulièrement actif?",3
"je me suis inscrit au service smart adsl dans l'une des vos agence commerciale au 06/03/2018 après une semaine le technicien appelle pour intervenir on attend on attend jusqu au jour d'aujourd’hui , réclamation auprès de l'agence TT concerné deux fois , relance du service technique , toujours rien",1
"svp j'ai un probleme de paiement en ligne lorsque j'ouvre mon compte et je commence a payer ce message s'affiche  ""erreur ou omission de notre part"" je veut connaitre la cause de ce probleme",1
vous mettez paiement en ligne.mais en voulant minscrire et quand a la troisieme phase de lenregistrement du code votre serveur me repond que c'est provisoirement inaccessible.merci,1
"Je n'ai pas de tonalité dans mon téléphone et la connexion wifi est très mauvaise (coupures fréquentes )
Mon N' 71387409",1
"J’ai créé un compte pour payer en ligne pas de problème pour le fixe ça marche, par contre quand j’ai voulu rajouter mon numéro de portable on me dit vous allez recevoir un code en SMS sur votre tel que je n’ai jamais reçu. Il y a un problème ???",1
Bjr... Urgent aucune tonalité sur ma ligne fixe... 71 371 429…,1
Payer en ligne chez TT c gênant pour chaque ligne il faut creer un compte c enmerdant donc j ai laissé tombé par contre la steg et la sonede avec une seul inscription je gère au moins 6 compteurs de la steg et 6 de la sonede.,1
"Pourquoi comme pour Orange et ooreedoo ,impossible recharger ligne TT par carte bancaire???",1
svp donnez la main pour les personnes qui veulent s inscrir paye en ligne,1
L'ADSL ne fonctionne pas sur ma ligne 72 361 874,1
"je n'arrive plus à payer mes factures de mon fixe par internet,",1
"je recontre des coupures adsl frequentes et repetetives qui durent des jours parfois,",1
Je ne peux pas avoir accès à mon compte e- Facture .Comment proceder,1
j'ai pas le code facture de mon téléphone fixe pour le mois de mars pour payer. ,1
je viens de m'inscrire au service facturation par mail. mais je n'ai pas reçu mon login et surtout pas de mot de passe.,1
"une equipe technique m a visite y a 3 jours sans resultat, probleme au niveau d acces serveur, urgent",1
Pas de réponse de service technique,1
Voilà 2 jours que j'attends les services de dérangement du service technique EZZAHRA sans aucune intervention à ce moment bien que j'ai contacté ce service 2 fois personnellement et malgré les réclamations des services de global net à plusieurs reprises pour remettre en marche le produit ADSL tel 71456836 c'est honteux !,1
"Pour payer la facture par internet, on me demande le numéro de la dite facture, svp donnez nous ce numéro...Le payement par internet est conseillé, il le rendre facile",1
"ligne ADSL N° 76229502
Tous les factures sont réglés et la connexion est perdue jusqu'à maintenant.",1
Nul de facture non payer,1
"j'ai pas pu contacter vos N° de service 1199, 1298 et même 71001298 ",1
je me suit déplace au service technique el ouardia et sans résultat ,1
"Bonjour ,je vous demande de bien vérifier le débit wifi de ma ligne internet 73662133 à Ksour Essef .Le débit est très faible et parfois il y a des coupures. Très urgent. Merci pour vous",1
"Bonjour, notre ligne téléphonique 70 030 276nest pas fonctionnelle depuis presque une semaine. Çela fait aussi plus qu'une semaine que nous navons plus Internet chez nous. Dans la maison habitent seuls mes parents dans la soixantaine (les enfants habitent a l'étranger)",1
aucun technicien ne s'est encore rendu chez nous.,1
Depuis un mois je veux transférer ma ligne ..service technique injoignable ni au téléphone ni aux agences…,1
Bonsoir. J ai des problèmes continus de coupure de l ADSL orange. Je les ai contacté et il s m ont informé que c est au niveau de TT,1
J ai déposé une réclamation à TT ouaedia et au service technique. Le problème n est pas encore resolu. ,1
"Bonjour
Je réclame que ma tonalité et adsl ne fonctionne plus",1
Je ne peut pas avoir le code de finalisation de payement envoyer par SMS sur mon telephone,1
"les numéros d’appels TT Aouina ne réponds plus, aucun mail de suivi de votre part comme l’habitude.",1
C’est trop compliqué comment je peut payer mon facture je ne suis pas un génie informatique,1
Bonjour. J.ai souscris à l.adsl 10 Mbit.et je ne reçois que 1 à 3mots,1
TTC m’a envoyé par sms et par mail la facture mais lorsque j’accède au lien approprié un message est affiché pas de facture à débiter !..,1
"Bonjour,mon abonnement internet TT Waffi de 20 mg je recevait que 1 mg, comment je résoudre ce probleme tres urgent de l'ADSL",1
On me demande la cle de la facture qui n'existe pas dans le message recu.,1
Depuis vendredi dernier je subis la coupure téléphonique et bien sûr internet,1
"Bonjour, ligne ADSL waffi N 71310326 , pas de connexion internet modeme installé depuis 3 semaines",1
JE VEUX PAYER CELLE D UN PROCHE. SACHANT QUE J AI DEJA UN COMPTE MON CODE EST 110422774 N TEL 71327306 ET 71325483. CHAQUE QUE JE RAJOUTE LE NUMERO 71567306 ET QUE JE METS LE CODE 19851708. IL ME DIT LE CODE EST ERRONNE,1
"Connexion très faible, pannes répétées ",1
J'ai perdu l'ADSl depuis le 21 septembre et depuis lors j'ai contacté maintes fois vos numéros disponibles pour passer des reclamations ,1
"Pas de reponses pas de service technique pas d'internet ...
Rien ... on se contente de me dire on passera une reclamation pour vous madame
Et après ?",1
"Le probleme vient de votre ligne de vos services techniques nuls et de votre irrespect envers vos clients
J'en ai marre",1
"Bonjour j ai une problème de connexion internet à la maison
ADSL ne marche pas depuis 6 jours j ai fait plusieurs réclamations mais le problème n est pas résolu",1
Merci de me renseigner:Chaque fois que je passe un forfait sur mon téléphone mobile je ne trouve rien,1
bonjour la ligne téléphonique est coupé depuis 1 semaine et demi ca devient grave pour un operateur au nom de tunisie telecom j'ai fai des réclamations pas de retour,1
Bonjour depuis 2 mois le débit de l internet est très très faible bien que je dispose de la fibre optique adresse ennasr2 prière intervenir dans les plus brefs délais car j en ai besoin pour mon travail merci,1
"j'ai appelé le 1298, rien non plus, j'ai envoyé un mail... Aucune réponse ???",1
Le n.71292774 problem de adsl Jai réclamé plusieurs fois,1
vous proposez des prix éleves pous les forfait mobiles,1
bonjour j'ai un je suis un abonné rapido et la qualité de connection est nulle…,1
J ai une ligne et pas de tonalité,1
"Il ya 2 jours le technicien est passé, et il a réparé la panne depuis l'une des boites de telecom (sachant qu'on n'arrêtait pas de me dire que le souci est dû à l'installation interne! Chose qui n'est pas vraie)",1
Tunisie telecom est en train de renouveler d'une manière automatique mon forfait. Je vous prie de bien arrêter cette option.,1
NUMERO SERVICE TECHNIQUE INJOINIBAL J'AI FAIT UNE RECLAMATION EN LIGNE ticket 1-NRTXUQN MAIS SANS REPONSE,1
j'appelle 1298 et je tape 3 et 2 la réponse nous excusons c'est le mobile. Je suis à l'attente d'une suite compétente.,1
depuis quelques semaines ma connexion est tellement faible que je ne peux ouvrir une image ou même une page google.,1
Tunisie Télécom service merdique ligne coupé depuis une semaine suite à une erreur de l équipe technique intervenue dans notre quartie,1
Svp .j ai le wifi au signal faible .Quel est la solution de le devenir plus rapide ????merc6,1
Vérifié vos parametre il n y a pas de raison pour regler plusieurs factures en ligne de faire une inscription pour chaque ligne autant de mot de passe a retenir visitez le site de la steg et de la sonede (je gere +que 6 compteurs avec une seul inscription),1
"tu achete un forfait 200 mo pour 1 dinar, tu regarde un video sur youtube le forfait est terminés, voleurs",1
"l'internet mobile Telecom ça marche pas sur mon téléphone ,, vous pouvez me résoudre le problème svp !!!!!",1
je suis deçu vous ne me donnez pas la main pour m inscrir au paiement en ligne,1
Ce n est pas pratique du tout avecTT il faut creer un cmpte pour chaque ligne ( entre le domicile et le travail et le GSM il me faut 8 compte) par contre le STEG et S0NEDE avec 1compte je gere tous mes cmpteurs,1
j'ai passé une demande de ADSL+ depuis le 04 octobre (j'ai recu un sms de la part de Topnet) mais jusqu'a maintenant je n'ai recu aucune confirmation de la part de votre service client tunisietelecom pour installer la ligne,1
l'internet mobile de mon télephone est très lente,1
un service très nulle une simple installation de ligne dure 3 mois et puis 2 semaines pour avoir mon numéro,1
"Moi aussi j'ai des problèmes de connexion internet depuis quelques mois instabilité et coupure principalement le soir et les dimanches. J'ai fait plusieurs réclamations à Global-net mais la réponse est toujours ""c'est problème provenant de TELECOM"" pourtant le téléphone est toujours fonctionnelle .",1
les câbles sont détruite et pas de réponse de la part du service technique j'ai téléphoné pas mal de fois Mr houssin responsable technique de l'agence zahrouni il ma dit tjr qu'il fait le nécessaire cette semaine .je suis déçu de la qualité de service c'est très mauvais service svp trouvez une solution pour ce problème !!!!,1
j'ai doublé mon ADSL pendant un mois et aprés je ne suis pas satisfait,1
Pour moi avec Tunisie Télécom j'ai divisé le débit par quatre pour le même prix. C'est vraiment scandaleux pour cet opérateur qui se dit historique et numéro un du pays.,1
l’abonnent et de vitesse 4 mo et l'ors de teste 0.54m !!!!!!!!,1
A kerkennah le débit est limité à 2 méga alors qu'on paye 4 méga! On aime bien passer à la vitesse supérieur (8 méga) mais avec votre réseau c très difficile,1
J'ai appelé le 1298 une bonne dizaine de fois et je me suis déplacé 3 fois à l'agence Ennasr sans réponse,1
J ai payé une facture ADSL en ligne et en vérifiant mon compte bancaire le montant a été prélevé deux fois.,1
Deuxième forfait cette nuit en 15 min ,1
J'ai passé plusieurs réclamations et rien. Une vrai honte le service me renvoi sur l'agence qui elle même me renvoi sur le service vocal et la reclamation sur site. Et toujours RIEN,1
Bonsoir je voudrais payer mes factures en ligne mais je n'arrive pas à me connecter à votre site que faire ?,1
J'ai doublé mon ADSL vers 8 méga depuis le vendredi dernier et jusqu'à maintenant tunisie Télécom me garde l'ancien debi,1
Est ce que je peux transférer un forfait internet ,3
"J'ai une connexion vdsl 20Mo , depuis 7 jours le débit est entre e et 5 Mo!! J",1
Bonjour j'ai voulu payer ma facture un message d'erreur sur votre site : le site n'est pas .....,1
"bonjour, j'ai voulu contacter le service client mais j'ai pas reussi",1
j' ai une carte e dinar et je n'arrive pas a recharger mon telephone portable appartir de ma carte depuis un an ..parcontre je le fait pour oredoo et orange .,1
L'interface pour gérer la ligne et payer les factures ect... ne marche plus... est ce que c'est temporaire ou quoi ?,1
Svp j'ai un problème de connexion internet mobile,1
Vous avez service client impolis et incompétents !,1
Vous avez des téléconseillers impolis et incompétents !,1
encore une fois une chute au niveau du debit adsl,1
"pas de possibilité de payement de ce qu'ils l'appellent ""e-facture""",1
Bonjour Personne ne répond au service client (1298)après 5mn d'attente,1
Le paiement en ligne ne fonctionne pas,1
on veut plus d'offres forfaits mobiles,1
Pourquoi tous les options d'internet se sont restés lr même prix sof l'option de 25G et plus chère que avant ,1
Augmentation inexpressif des prix de l'internet mobile,1
Connexion trés cher rendre 25g a 25dt,1
Service médiocre très lent !! J'ai passé ma demande d'ADSL SMART depuis plus que 10 JOURS!!! toujours pas de réponse de votre part vous ne prenez même pas la peine de rappeler et vous excusez des retards... vous poussez votre clientèle à passer à la concurence ! Cliente mécontente !,1
"Bonjour, le payement de facture TT est indisponible sur votre site, je ne peux pas me deplacer aux agences TT pendant le weekend. y'a il autre moyen de payer mes factures par internet ?",1
Qualité de réseau catastrophique a la zone l'aouina!!!!,1
 j'ai un problème avec l'ADSL problème de synchronisation depuis 3 jours ,1
Prix élevé de forfait,1
Le service clientèle 1298 conseillère mal éduquée qui ne sait même pas écouter le client de plus elle hurle au téléphone c,1
Trop cher le 25 go,1
je veux payer ma facture fixe par internet et la connexion à votre site est impossible. Quand va telle reprendre?,1
Forfait 25Go passe à 30d pourquoi?,1
"Ma clé wingle ne marche plus. J'ai appelé le 1298 il m'ont demandé d'appeler le 1288 que j'ai appelé plusieurs fois et à chaque fois j'attends plus que 40 mn et personne ne répond. J'ai essayé d'envoyer un mail de reclamation mais un message me dit que le numéro du contrat est invalide alors que ce n'est pas le cas.
Une solution",1
j'ai acheter un forfait de 2Go internet mais ça marche pas,1
Ma ligne de tel fixe est coupée depuis le 24 juillet! ,1
 J'ai appeler le service client vous avez répondu tout gentiment que vous allez vous en charger.,1
comment se fait que je reçoit un message me disant que mon forfait internet de 3dt vient d'être renouvelé alors que j'ai rien demandé.,1
Probléme forfait internet !! activation non valide !!,1
vos collègues au 1298 à trois reprises m'informent qu'ils ne prennent pas en charge et toujours pas de réponse,1
Bjr un mois et une semaine que j'ai signé un contrat ADSL one avec orange ...un mois une semaine tjrs sans ligne fixe et biensur sans internet .......bravo Tunisie telecom,1
"L'ADSL est complètement instable dans la zone de cité él Ghazéla, Ennkhilet, Borj Louzir, Pôle technologique et aux environs!
La connexion ne tient même pas 5 min et s'interrompt durant 30 min voire plus, et cela depuis deux jours. Le problème vient de vous. On commence à en avoir marre!",1
Le technicien n'est toujours pas passer pour installer la ligne,1
"Bonjour
il y a un grand problème au niveau de réseau Tunisie Télécom à ksar haddada : le fixe ne marche l'internet (ADSL) aussi.
Ce problème persiste depuis hier 12h00.",1
"bonsoir, j'ai activé le forfait interner via *182# pour 500M je crois, bref je veux savoir comment puis-je suivre ma consommation ? Merci",3
j'ai signé un contrat avec topnet depuis un mois concernant l'offre smart adsl + et jusqu'à maintenant votre service technique ne sont pas venus chez moi pour m'installer la ligne... j'ai recontacter topnet et il m'ont dit que le problème vient de votre part... a ce point une simple installation de ligne necessite tout ce temps!!!,1
Ca fait deux semaines que j'attends vos techniciens pour m'installer la ligne,1
service technique personne ne me repend ,1
"salut TT , lorsque j'ai activé le forfait de 500 Mo internet gratuit par l'utilisation de ce code *141# , je compose *122*24# pour suivre ma consomation mais ce message s'affiche ""problème de connexion ou code ihm non valide""",1
"Une société exploiteuse a levé 5 dinars dans le forfait le plus recherché de Tunisie et ne pense pas à ses clients, tous préoccupés par le profit financier.",1
Null forfait 25g a 30d !!!!!,1
vous êtes en train de lever les prix de l'internet mobile qui est nul,1
Problème de connexion persiste toujours là connexion coupe plus que 10 fois par jour depuis la semaine dernière,1
"Prier d'intervenir le plutôt possible de réparer le panne et manque de connexion qu'il a eu maintenant 4 jours après avoir interpeller vos services qui nous promis à chaque fois de résoudre le problème mais pas de neuf jsq maintenant malgré le changement de modem et malgré vos promesses
sachant que je ne préfère pas la réponse fameuse"" votre réclamation est en cours de traitement """,1
savoir comment passer le forfait netbox 4g data only ils ont dit payer 1 dinar et tu trouve 1go j'ai payer 2 dinar et  rien,1
"Cela fait plus de 3 semaines que j'ai fait une demande d'abonnement en ligne, et toujours pas de retour, merci de revenir vers moi dans les plus brefs delais.",1
Le problème c'est qu'il y a toujours une mauvaise connexion et très faible débit mise à part la perturbation,1
"Le problème de connexion n’a pas été résolu chez moi, malgré deux réclamations. Aucun changement et aucun retour de votre part. Très déçue de votre service client…",1
Le problème persiste encore 3 jours la connexion est trés perturbée,1
"e passe forfait 10,5dt ne dure pas que 15j malgre j'ai pas ouvrir des videos  !!!!! deçue :/",1
raiment très déçue...service technique te laisse 30mnt d'attente et pas de signe de vie.,1
"pourquoi tous les transactions passait par le compte bancaire ,et celui qui n'a qu'un compte postal comment peut il conclut ses factures? ",1
les prix de l'internet mobiles sont Trop chers,1
La connexion est trés faible depuis une semaine je reçois juste 2.30mb je paye pour 8mb c'est pas normal !!!!!!!!!!!!!!,1
vraiment vous êtes le plus mauvais aprés ooredoo la mauvaise pus que j'ai acheter j'achete un forfait il se termine rapidement ,1
Le paiement ne fonctionne pas ,1
Voulez-vous s'il vous plaît permettre le paiement par carte postale,3
"malgré les réclamations , aucune réponse",1
Chaque jour un problème de connexion,1
"le problème persiste, je n'ai pas de connexion depuis 3 semaines maintenant.",1
Debit non conforme,1
"des réclamations enregistrés, pas d'explication, service client absent, des réponses programés, c'est purement de l'arnaque digitale.",1
"Malgré plusieurs appels à votre service client, le problème persiste sans aucune explication sérieuse ne m'ait été donnée.",1
Nul vraiment ! Je viens de la desinstaller,1
"Bonsoir,
Réclamation débit non conforme ",1
service technique même réponse en cours de traitement,1
toujours meme probleme ... voyant adsl clignote en vert et pas de tonaliter,1
"Je paye 35dt pour 2mg au lieu de 12
Et la nuit je ne trouve que 1mg
Depuis 4mois",1
"l n'est pas normal que vous traitiez les réclamations de vos clients de cette façon.
J'ai fait plusieurs réclamations et à chaque fois, on me sort des réponses préétablies.",1
la honte vos services techniques ma ligne dérangée depuis deux semaines 6 réclamations aucune manifestation vraiment la honte je recommande tout le monde de changer d'opérateurs,1
"j'ai tester le paiement par carte bancaire, il ne fonctionne pas	",1
Je n'arrive pas à payer avec ma carte bancaire il est préférable d'adopter cette option,1
Recharger par carte bancaire n'est pas fiable,1
"Pas de connexion depuis jeudi , merci de vérifier le plus tôt possible ; 71601657",1
Pas de connexion depuis 20 jours,1
" j'ai lancé un appel via 1298, j'ai attendu plus que 48 heures , j'ai renouvelé l' appel nième fois mais sans aucun issue",1
service technique est un service indisponible ,1
"Bonjour, je n’ai pas de connexion depuis deux jours aujourd’hui c’est le troisième jour apparemment il s’agit d’un problème à la centrale Ennasr 2.",1
Cette application est médiocre et manque de nombreuses fonctionnalités,1
c la honte j'ai appeler le service cilent et personne ne répond ,1
Moi aussi j'ai un problème d'internet depuis deux semaines,1
"service clientel ne répond pas, jai appeler 1298 plus que 20 fois et sans réponse",1
ligne dérange depuis 17/11/2020 jusqu'au maintenant...70563506,1
24 /11/2020 ... première réclamation.....et d apres cet jour je fais 8 rappelles de réclamation...maintenant le 10 Janvier 2021 we telephone encore dérange,1
Sa fait une semaine que j'attends la visite d'un technicien Tunisie telecom.,1
Un jour de plus sans connexion déjà 8 jours évidemment payé +ADSL +IP TV,1
"Je me demande est ce que les équipes de service technique de Tunisie Télécom sont infectés par COVID-19 ou quoi? Il sonne sur les numero téléphoniques ci-dessous et pas de reponse!
71841678
71933740
71933950",1
Mais vous êtes catastrophique c'est vraimenet honteux comment vous traitez les demandes de vos abonnés..,1
 la débilité des process .... l'incompétence des techniciens que vous envoyez ..... vraiment vous êtes nuls .... je suis très déçue,1
Les forfait internet TT s'épuisent sans avoir passer une heure d'utilisation ! C du vol.,1
qualité de service mediocre. Reclamation faite depuis plus de10 jours sans réponse,1
 2 reclamations avec le service client mais sans retour ni suivi,1
réparez tout d'abord les ligne adsl ,1
"je rencontre des problèmes de connexion depuis 28_07_2020. En effet, la connexion est inexistante",1
J'attends depuis 3 mois un modem pour une connexion fibre optique !!!! Quel service !!!,1
"Sujet : renouvellement automatique des forfaits internet.
Le forfait 200 mo c'est renouvelé automatiquement et j'ai perdu toute ma recharge de 5 dt alors que j'ai consommé que ma première inscription. La normal c'est qu'on demande nous le renouvellement automatique et qu'il soit fait automatiquement et on demande l'inverse c'est à dire la deactivation. Dans mon cas j'ai pas trouvé de solde alors que j'ai été dans l'urgence.",1
le forfait internet qui coute 900 millime était renouvelé automatiquement. L'activation demande une ou deux secondes pourquoi ce renouvellement automatique. Est ce qu'on a des 100 de dinars de recharge dans nos téléphones ????,1
Depuis 13 jours j'ai fait une réclamation mais sans réponse,1
Comment je peux désactiver le forfait internet 750Mo/7jours. Renouvellement automatique,1
Ça fait une semaine que j'attend un technicien ,1
L'interface pour gérer la ligne et payer les factures ect... ne marche plus... est ce que c'est temporaire ou quoi ?,1
Svp j'ai un problème de connexion ma ligne ne supporte plus que 6 M,1
Ligne sans tonalité depuis 2 mars,1
 il faut penser à le changer ou à les former pour améliorer le service client car ils sont nuls et tres pas professionnels .,1
Smart ADSL n'a dû Smart que le nom. arrêt de la connexion depuis mercredi,1
"des réclamations quotidienne et rien de sérieux, une équipe technique q j attend depuis",1
J’ai un problème de connexion internet insolvable depuis des semaines qui serait du à la qualité de câblage (tonalité brouillée !).,1
"manque le service de paiement des factures ( STEG, SONEDE, Telephone...)",1
"les forfaits internet à revoir on a besoin des plus de propositions pour le 1, 2 G.",1
manque la notification des recharges provenants d'un compte bancaire et leur traçabilité dans l'historique,1
Le forfait Facebook plus (660mo =3dt) est automatiquement renouvelable alors que vous avez oublié de le mentionné,1
"votre service client, les admins dénués de tout professionalisme de votre page qui distribuent des bans à tort et à travers.etc…",1
je ne trouve pas le paiement facture STEG ,1
 j'arrive même pas a voir ma facture pour pouvoir la payer. encore jamais l'historique de mes factures,1
le payement par compte postal ne se fait plus,1
"Le 03/09/2020 j'ai renouvelé forfait 25 Go.. Après une vérification j'ai constaté la d'expiration 01/11/2020.. Au lieu au 03/11/2020 d'où un manque de 2 jours, comment peut on appeler ça ?? C'est vraiment pas sérieux de votre part ",1
Augmentation du tarif 25Go de 5 Din et réduire la durée de validité de 30 à 28 jours c'est de l'escroquerie claire.,1
j'ai une petite reproche à faire concernant la durée de validité du forfait 25go j'espère qu'elle restera deux mois tout au long de l'année,1
"Le plus mauvais service. Une heure en attente de conseiller client, et pas de réponse",1
"Je ne peux pas payer ma facture ,un msg d'erreur apparait",1
divers réclamations au service clients tt jusqu'à ce jour sans suite !!!,1
"J'ai rechargé mon forfait internet 25GB pour 30jour,le jour d'expiration nais même pas arrivé et la mon forfait internet a été coupé sans raison",1
"je n'utilise que deux à trois fois mon forfait internet dans la journée puisque j'ai un wifi, mais il a été coupé sans aucune raison ",1
Le prélevemnt des donnés ne correspond pas par apport la consomation d'internet.😡😡,1
il y a trucage au niveau de l'abonnement facebook forfaits. les 440 Mo se consomment rapidement pas comme avant. Passage de 500 à 440 et de 30 j à 21 j m'a donné une mauvaise impression,1
Les détenteurs d'une carte de la poste ou d'une carte edinar ne peuvent ni effectuer une recharge ni bénéficier des avantages des réductions.,1
Pourquoi le forfait 25 Go est passé subitement de 25 à 30 DT C du vol !,1
"augmentations des tarifications des forfaits internet sans aucune notication, de plus qualité du reseau internet degradée",1
changement tjr de tarif sur tt 25 go internet... vous êtes des exploitant malheureusement,1
Paiement des factures ne fonctionne pas,1
30dt forfait 25 go c trop Il faut payer 34.200 pour avoir 25go au lieu de 28.500 c trop,1
Service client null pas de réponse de la part de plusieurs conseillers détailė,1
Dommage qu'on ne peut pas recharger avec Edinar!!,1
J'ai du mal à payer ma facture en ligne,1
Arnaque augmentation des prix des forfaits sans justificatif,1
Le service client de tt 1298 non fonctionnel,1
N'accepte pas la carte de paiement de la poste,1
paiement de la facture simple et 'instantané,5
je peux payer et suivre mes factures sans déplacement à l'agence. Bravo TT ,5
Toujours erreur lors de paiement en ligne je peux pas payer,1
Bonjour Depuis le mois de mars l'application est devenue gênante.,1
Je suis déçu de TT ligne adsl installée depuis 15/11/2020 jusqu'aujord'hui 02/12 avec des réclamations quotidiennement et encore pas d'internet,1
"ligne 71470991 connexion couper depuis hier et ce n'est pas la première fois, encore c'est plus grave quand on est télétravail.",1
je vous informe que ma connexion internet est suspendue depuis samedi 10 avril,1
"le technicien est venue pour faire l'installation de la ligne téléphonique, mais sans résultat",1
Problème coupure d internet et adsl depuis 3jrs 79491977,1
Ligne 72316979et 72316094 problème coupure d internet depuis hier voyant ADSL clignote et s éteint le problème et qu on est en télétravail en ce moment et on a pas d autre solution 🙁,1
J'arrive pas à joindre votre service client!!,1
Aujourd'hui 31/10/2020 services de paiement électronique via carte bancaire ne fonctionne pas,1
Problème de connexion 70664896 depuis un mois,1
"Sivp, l connexion ne dépasse pas les 7 mega , alors que normalment 12",1
Service mediocre aucun respect envers le client des conseillers avec un degré d'impolitesse incroyable,1
Pourquoi impossible de rejoindre votre service client par téléphone ?!!,1
Ça fait plus d’un mois que la connexion se coupe trop souvent trop c’est trop,1
"Merci tt pour la connexion a 12mb/s, je dépasse pas les 4 quand cela fonctionne et je ne parle même pas de la latence ou de la perte de paquet",1
Coupure d'internet inexpliquée.,1
Problème technique non résolu !,1
Plusieurs mises à jour exigés dans des courts intervalles de temps Application limitée en options,1
 je n'arrive pas toujours a recharger via carte bancaire,1
"Impossible de payer mes factures depuis plus d'une semaine, c'est énervant à la fin",1
"Je vous contacte sur 1290, personne ne repond",1
Toujours pas de connexion internet depuis 3 mois 71728800,1
Problème de paiement en ligne ca fait plus que 3 jours et ça marche pas !!!!,1
"il y a un problème, pour le paiement par carte bancaire, merci de le résoudre svp",1
Je souffre d'une rupture de connexion sur ma ligne adsl 71475737 depuis 4 jours,1
J'ai contacté votre service technique hier pour un problème de connexion on m'a dit que je serais contacté et depuis aucune nouvelle,1
aujourdh'hui un technicien de Tunisie Telecom vient chez moi pour me dire que ma demande est accepter mais avec 10 Mega ET NON 12 M...est ce que c'est normale?,1
"Comment je peux contacter le service client? J'ai passé une reclamation qui a été clôturée sans suivi. J'ai essayé tous les numéros, mais en vain!!",1
 il faut penser à améliorer le procédure de paiement,1
"Je suis déçue par la qualité de votre service depuis 25 mars ma ligne adsl est suspendue, plusieurs réclamations, rien n'est résolu vraiment dommage",1
ça fait deux semaines sans connexion ,1
J'ai pas de connexion depuis le 22-03,1
Personne ne répond au service client (1298)après 5mn d'attente…,1
"Bonjour, la connxion est très lente et tout le temps coupée, que faire SVP?",1
Internet coupé la ligne téléphonique est sans tonalité,1
un mois j ai fais les réclamations pour corriger la facture ce que c'est passé 1. la facture n'est pas corrigé encore c'est 63.888 au lieu de 36 2.,1
Problème de connexion depuis le matin ,1
Je veux un technicien pour résoudre le problème sinon je vais terminer le contrat,1
Problème de lenteur de connexion,1
"c'est une honte, ils bloquent tout moyen de communication, appeler 1290 essayez ça ne répond pas, aucun numéro fonctionnel",1
il faut vous vérifiez la vitesse de votre service client,1
"Aucune assistance technique, Appel support technique 45 mn sans réponse !!!",1
"J'ai besoin d'un technicien s'il vous plaît
C'est pas normal !! Le problème persiste malgré j'ai fais tous les testes nécessaire",1
"numéro service client est toujours occupé
Qu'est-ce que je vais faire ???",1
